Year,Utility ID,Name,Class,Owner,First of Year,Added During Year,Retired During Year,Adjustments Increase or (Decrease),End of Year,Tested During Year,Residential,Commercial,Industrial,Public Authority,Wholesale or Interdepartment or Utility Use,Multifamily,Irrigation,In Stock,Deducted Qty,Total,
2021,1300,Columbus Water And Light Department,AB,Muni,2735,145,148,0,2732,184,2043,222,9,28,0,34,0,382,2,2732,
2021,1310,Combined Locks Water Utility,C,Muni,1439,0,0,4,1443,85,1398,21,7,12,0,0,0,4,0,1443,
2021,1360,Coon Valley Municipal Water Utility,D,Muni,379,0,7,7,379,2,317,37,5,13,0,3,0,4,0,379,
2021,1370,Cornell Municipal Water And Electric Utility,C,Muni,696,148,84,1,761,66,558,76,7,14,0,8,0,98,0,761,
2021,1390,Cottage Grove Water and Sewer Utility,C,Muni,2473,74,0,0,2547,0,2306,111,9,24,0,46,0,0,51,2547,
2021,1395,Country Estates Sanitary District,D,Sani,211,20,20,0,211,16,208,0,0,0,0,0,0,2,0,211,
2021,1400,Crandon Water And Sewer Utility,D,Muni,724,30,24,0,730,0,567,130,7,20,0,0,0,6,0,730,
2021,1435,Village of Crivitz Water Utility,D,Muni,804,4,1,-35,772,16,367,137,1,16,0,24,43,182,0,772,
2021,1450,Cross Plains Water Utility,C,Muni,1588,102,82,58,1666,82,1266,77,4,13,0,29,197,80,0,1666,
2021,1470,Cuba City Electric and Water Utility,C,Muni,996,3,16,0,983,0,796,79,11,9,0,16,0,21,51,983,
2021,1480,City of Cudahy Water Utility,AB,Muni,6526,1310,1104,0,6732,450,4968,349,57,25,0,228,0,1100,0,6732,
2021,1490,Cumberland Municipal Utility,C,Muni,1111,66,83,35,1129,108,880,139,6,19,0,24,0,46,12,1129,
2021,1505,Curtiss Municipal Water and Sewer Utility,D,Muni,114,5,3,1,117,5,67,15,4,3,0,3,0,6,0,117,
2021,1520,Dallas Municipal Water Utility,D,Muni,201,0,0,-21,180,0,146,25,0,6,0,1,0,2,0,180,
2021,1535,Danbury Sanitary District,D,Sani,90,0,0,17,107,0,80,21,0,6,0,0,0,0,0,107,
2021,1540,Dane Water and Sewer Utility,D,Muni,432,0,0,0,432,0,386,21,3,5,0,6,0,9,0,432,
2021,1545,Darboy Joint Sanitary District No 1,AB,Sani,5142,100,82,2,5162,186,4602,254,4,8,0,50,0,219,25,5162,
2021,1550,Darien Water Works and Sewer System,D,Muni,685,1,1,0,685,8,545,41,17,8,0,9,0,65,0,685,
2021,1560,Darlington Municipal Water And Sewer Utility,C,Muni,1218,78,14,-15,1267,12,948,128,16,43,0,10,0,113,6,1267,
2021,1570,Deerfield Water Utility,C,Muni,1173,16,12,0,1177,0,1037,62,14,18,0,20,0,26,0,1177,
2021,1580,DeForest Municipal Water Utility,C,Muni,3925,178,3,-3,4097,48,3602,231,46,38,0,77,0,103,0,4097,
2021,1590,Delavan Water and Sewage Commission,C,Muni,3181,4,13,0,3172,28,2458,363,25,37,0,81,0,197,0,3172,
2021,1595,Delafield Municipal Water Utility,D,Muni,138,14,14,0,138,11,0,84,0,9,0,16,0,0,29,138,
2021,1600,Denmark Municipal Water Utility,D,Muni,1054,72,24,3,1105,50,894,76,10,17,0,21,0,79,0,1105,
2021,1610,De Pere Water Department,AB,Muni,10689,0,0,0,10689,124,9629,672,108,80,0,129,0,61,3,10689,
2021,1615,Ledgeview Sanitary District No 2,C,Sani,2711,6,6,2,2713,32,2433,136,0,7,0,92,0,41,0,2713,
2021,1620,Dickeyville Water Utility,D,Muni,488,12,11,0,489,12,402,55,2,8,0,0,0,22,0,489,
2021,1645,Dodge Sanitary District #1,D,Sani,66,0,1,1,66,0,56,2,0,0,0,4,0,4,0,66,
2021,1650,Dodgeville Water Utility,C,Muni,2190,108,0,-2,2296,21,1833,217,9,38,0,35,0,164,0,2296,
2021,1660,Village of Dorchester Water Utility,D,Muni,414,0,9,0,405,3,307,50,22,5,0,0,0,5,0,405,
2021,1670,Dousman Water Utility,D,Muni,808,25,31,0,802,0,698,62,7,12,0,8,0,15,0,802,
2021,1675,Downsville Sanitary District No 1,D,Sani,95,1,0,0,96,1,75,16,0,4,0,0,0,1,0,96,
2021,1680,Dresser Municipal Water Utility,D,Muni,479,9,0,0,488,0,334,33,9,13,0,5,0,7,87,488,
2021,1685,Drummond Sanitary District 1,D,Sani,136,60,19,0,177,2,103,12,2,12,0,0,0,47,0,177,
2021,1690,Durand Municipal Water Utility,D,Muni,949,13,9,0,953,59,783,123,2,30,0,0,0,15,0,953,
2021,1700,Village of Eagle Municipal Water Utility,D,Muni,821,73,3,0,891,3,773,33,4,22,0,5,0,54,0,891,
2021,1710,Eagle River Light And Water Commission,AB,Muni,1155,262,27,0,1390,117,732,352,0,25,0,0,0,281,0,1390,
2021,1720,Eastman Water Utility,D,Muni,169,11,3,1,178,0,126,23,0,6,0,2,0,21,0,178,
2021,1730,Village of East Troy Municipal Water Utility,C,Muni,1578,15,9,0,1584,26,1279,125,31,30,0,62,0,49,5,1584,
2021,1735,East Troy Sanitary District #3,D,Sani,20,0,0,0,20,0,18,1,1,0,0,0,0,0,0,20,
2021,1740,Eau Claire Municipal Water Utility,AB,Muni,30155,659,149,33,30698,623,25376,1987,104,142,0,500,0,2589,0,30698,
2021,1750,Edgar Municipal Water Utility,D,Muni,534,38,37,0,535,2,447,61,0,15,0,0,0,12,0,535,
2021,1760,Edgerton Municipal Water Utility,C,Muni,2292,186,139,-7,2332,1,1608,157,16,26,0,493,0,32,0,2332,
2021,1770,Elcho Sanitary District No 1,D,Sani,229,0,4,0,225,0,163,34,5,6,0,2,0,15,0,225,
2021,1780,Eleva Municipal Water Utility,D,Muni,292,20,15,0,297,0,254,31,0,5,0,0,0,7,0,297,
2021,1790,Elkhart Lake Water Department,D,Muni,740,34,29,0,745,37,552,63,9,17,0,61,0,43,0,745,
2021,1800,Elkhorn Light And Water,AB,Muni,4206,54,50,-34,4176,57,3510,473,33,60,0,50,0,49,0,4176,
2021,1810,Elk Mound Municipal Water and Sewer Utility,D,Muni,322,49,2,-6,363,55,271,33,0,10,0,0,0,49,0,363,
2021,1820,Ellsworth Municipal Water And Sewer Utility,C,Muni,1514,0,0,0,1514,25,1070,158,8,40,0,38,0,200,0,1514,
2021,1830,Elmwood Municipal Water Utility,D,Muni,399,2,2,0,399,0,301,46,3,16,0,5,0,4,24,399,
2021,1850,Elroy Municipal Electric And Water Utility,C,Muni,665,18,32,0,651,15,525,68,8,16,0,6,0,27,1,651,
2021,1860,Embarrass Water And Sewer Utility,D,Muni,194,12,24,0,182,0,149,13,0,1,0,1,0,12,6,182,
2021,1870,Ettrick Municipal Water And Sewer Utility,D,Muni,253,5,2,2,258,0,177,41,3,7,0,0,0,30,0,258,
2021,1880,City of Evansville Water and Light,C,Muni,2711,350,350,0,2711,350,2226,199,10,23,0,10,0,233,8,2711,
2021,1885,Exeland Municipal Water Utility,D,Muni,211,0,0,0,211,0,88,21,0,0,0,8,0,94,0,211,
2021,1890,Fairchild Municipal Water Utility,D,Muni,252,0,3,3,252,14,178,11,0,10,0,7,0,41,0,252,
2021,1900,Fairwater Municipal Water Utility,D,Muni,169,8,0,0,177,8,144,11,5,2,0,2,0,13,0,177,
2021,1920,Fall Creek Municipal Water Utility,D,Muni,574,6,4,-2,574,6,516,32,1,14,0,5,0,3,0,574,
2021,1930,Fall River Municipal Water Utility,D,Muni,696,12,0,0,708,5,615,46,22,7,0,6,0,12,0,708,
2021,1980,Fennimore Water And Light Plant,C,Muni,1212,18,4,-8,1218,20,998,132,5,68,0,12,0,3,0,1218,
2021,1985,Fifield Sanitary District,D,Sani,152,0,0,-3,149,0,113,18,1,7,0,0,0,10,0,149,
2021,1990,Fitchburg Water Utility,AB,Muni,6996,251,8,0,7239,90,5966,373,32,33,0,333,502,0,0,7239,
2021,2000,Florence Utility Commission,AB,Muni,462,9,31,0,440,89,300,71,0,10,0,0,0,53,0,440,
2021,2010,Fond Du Lac Water Utility,AB,Muni,16778,1174,1182,94,16864,2495,14597,1365,66,82,0,331,0,252,135,16864,
2021,2020,Fontana Municipal Water Utility,C,Muni,2316,185,185,0,2316,200,2080,165,0,14,0,40,0,14,0,2316,
2021,2040,Footville Water Utility,D,Muni,355,0,0,0,355,1,315,28,4,5,0,0,0,3,0,355,
2021,2045,Forest Junction Utilities,D,Sani,294,24,15,0,303,14,269,20,0,2,0,4,0,8,0,303,
2021,2060,City of Fort Atkinson Water Utility,AB,Muni,4840,683,684,0,4839,0,4234,442,22,47,0,94,0,0,0,4839,
2021,2070,Fountain City Water Utility,D,Muni,198,0,0,-11,187,0,130,34,0,6,0,16,0,1,0,187,
2021,2080,City of Fox Lake Water Utility,D,Muni,920,30,1,0,949,0,652,64,8,15,0,16,0,59,135,949,
2021,2090,Village of Fox Point Water Utility,C,Muni,2625,0,81,1,2545,59,2379,62,0,9,0,18,0,76,1,2545,
2021,2105,Franklin Municipal Water Utility,AB,Muni,8729,622,616,1,8736,264,7677,336,26,36,0,299,169,140,27,8736,
2021,2110,Frederic Water Commission,D,Muni,658,5,5,0,658,8,404,74,16,21,0,11,6,38,74,658,
2021,2130,Fredonia Municipal Water Utility,D,Muni,1084,1,54,4,1035,69,755,34,25,12,0,21,0,2,185,1035,
2021,2135,Freedom Sanitary District No 1,C,Sani,1124,26,0,0,1150,96,996,84,5,19,0,22,0,23,1,1150,
2021,2140,Village of Friendship Water Utility,D,Muni,450,0,0,0,450,5,257,49,2,19,0,3,0,18,101,450,
2021,2150,Friesland Municipal Water Utility,D,Muni,163,0,10,-2,151,10,121,12,0,3,0,1,0,14,0,151,
2021,2157,Fulton Water Utility,D,Muni,186,0,1,4,189,2,174,0,0,0,0,0,0,13,0,189,
2021,2160,City of Galesville Municipal Water and Sewer Utility,D,Muni,752,18,3,0,767,5,638,79,9,22,0,6,0,13,0,767,
2021,2170,Village of Gays Mills Municipal Water Utility,D,Muni,273,0,2,0,271,0,168,28,0,15,0,6,0,54,0,271,
2021,2190,Genoa Municipal Water And Sewer Utility,D,Muni,124,0,0,0,124,6,104,12,0,3,0,4,0,0,0,124,
2021,2200,Village of Genoa City Municipal Water Utility,C,Muni,1160,97,49,-5,1203,105,1028,85,15,14,0,6,0,55,0,1203,
2021,2210,Germantown Water Utility,AB,Muni,6185,2904,55,56,9090,144,4957,465,26,25,0,141,0,3293,154,9090,
2021,2220,Gillett Water And Sewer Commission,D,Muni,674,10,1,0,683,16,543,55,21,23,0,7,0,0,34,683,
2021,2230,Gilman Water Utility,D,Muni,195,0,0,1,196,15,144,31,2,11,0,0,0,8,0,196,
2021,2250,Glenbeulah Municipal Water Utility,D,Muni,260,0,0,0,260,23,209,14,0,5,0,2,0,21,9,260,
2021,2260,Glendale Water Utility,AB,Muni,4963,1861,1865,-480,4479,34,3941,315,32,23,0,127,0,41,0,4479,
2021,2270,Glenwood City Municipal Water Utility,D,Muni,498,4,0,0,502,4,415,56,0,11,0,6,0,14,0,502,
2021,2275,Village of Glen Flora Water Utility,D,Muni,46,0,0,0,46,0,29,11,4,2,0,0,0,0,0,46,
2021,2280,Glidden Sanitary District,D,Sani,266,0,0,0,266,0,221,20,2,9,0,9,0,0,5,266,
2021,2288,Goodman Sanitary District #1,D,Sani,169,0,3,-8,158,5,131,7,7,5,0,2,0,6,0,158,
2021,2300,Grafton Water and Wastewater Utility,AB,Muni,5371,891,615,0,5647,11,4731,249,68,25,0,72,0,376,95,5647,
2021,2310,Town of Grand Chute Sanitary District 1,AB,Sani,9099,102,126,0,9075,129,7436,1202,17,25,0,177,122,87,0,9075,
2021,2320,Granton Municipal Water Utility,D,Muni,193,8,1,-11,189,0,158,11,0,12,0,1,0,7,0,189,
2021,2330,Village of Grantsburg Municipal Water Utility,D,Muni,642,47,45,0,644,52,494,83,11,32,0,15,0,9,0,644,
2021,2340,Gratiot Municipal Water Utility,D,Muni,126,0,0,1,127,12,94,18,0,9,0,0,0,6,0,127,
2021,2350,Green Bay Water Utility,AB,Muni,37401,1703,1614,5,37495,2029,32220,2241,153,141,0,1175,0,1247,309,37495,
2021,2360,Village of Greendale Water Utility,AB,Muni,4874,162,76,0,4960,17,4290,289,35,21,0,191,0,134,0,4960,
2021,2370,City of Green Lake Water Utility,D,Muni,841,100,10,-35,896,0,632,104,3,22,0,15,0,105,15,896,
2021,2375,Greenville Utilities,C,Muni,3909,72,0,0,3981,2,3602,166,151,42,0,0,0,18,0,3981,
2021,2380,City of Greenwood Water Utility,D,Muni,524,1,1,1,525,60,428,48,4,16,0,11,0,5,0,525,
2021,2410,Gresham Municipal Water And Sewer Utility,D,Muni,293,4,0,0,297,0,216,31,1,2,0,5,0,34,1,297,
2021,2428,Village of Lake Hallie Public Works,C,Muni,1972,70,3,0,2039,11,1834,175,1,4,0,0,0,25,0,2039,
2021,2430,Hammond Municipal Water Utility,D,Muni,785,51,71,-2,763,51,677,42,10,17,0,8,0,9,0,763,
2021,2450,Hancock Municipal Water Utility,D,Muni,179,0,0,1,180,0,150,20,0,7,0,0,0,3,0,180,
2021,2460,Harmony Grove Sanitary District #1,D,Sani,786,0,0,-20,766,0,756,8,0,0,0,0,0,2,0,766,
2021,2470,City of Hartford Utilities,AB,Muni,6371,841,150,-203,6859,88,5570,275,105,73,0,147,0,689,0,6859,
2021,2480,Hartland Municipal Water Utility,C,Muni,3146,193,151,4,3192,226,2710,248,70,26,0,97,0,41,0,3192,
2021,2483,Village of Hatley Water Utility,D,Muni,254,10,10,0,254,1,211,9,0,7,0,0,0,26,0,254,
2021,2485,Village of Haugen Water Utility,D,Muni,151,0,0,0,151,22,122,13,0,4,0,0,0,12,0,151,
2021,2490,Hawkins Municipal Water And Sewer Utility,D,Muni,221,3,1,0,223,0,165,18,5,7,0,1,0,27,0,223,
2021,2500,City of Hayward Waterworks And Sewer,C,Muni,1344,156,146,5,1359,13,895,349,4,36,0,23,0,49,0,1359,
2021,2510,Hazel Green Municipal Utility,C,Muni,551,24,23,0,552,0,483,54,2,13,0,0,0,0,0,552,
2021,2530,Highland Municipal Water Utility,D,Muni,427,8,6,0,429,8,342,45,0,11,0,4,0,27,0,429,
2021,2540,Hilbert Municipal Water Utility,D,Muni,498,8,8,0,498,77,345,69,5,3,0,8,0,61,0,498,
2021,2550,Hillsboro Municipal Water Utility,D,Muni,751,6,78,0,679,78,550,69,5,15,0,11,0,21,0,679,
2021,2570,Hixton Municipal Water Utility,D,Muni,244,20,2,0,262,3,163,39,0,8,0,0,0,52,0,262,
2021,2573,Village of Hobart Water Utility,C,Muni,2100,3,7,0,2096,197,1764,112,0,5,0,60,0,152,0,2096,
2021,2575,Town of Holland Sanitary District #1,D,Sani,236,12,1,0,247,246,211,4,1,0,0,0,0,31,0,247,
2021,2580,Hollandale Water Utility,D,Muni,140,0,0,0,140,0,111,15,0,6,0,0,0,8,0,140,
2021,2590,Holmen Municipal Water Utility,C,Muni,3932,210,59,-12,4071,222,3272,188,29,29,0,330,84,139,0,4071,
2021,2600,City of Horicon Water Utility,C,Muni,1735,2,0,-10,1727,14,1448,110,25,22,0,22,0,100,0,1727,
2021,2610,Village of Hortonville Water and Sewer,C,Muni,1239,8,7,0,1240,0,1056,90,36,32,0,14,0,12,0,1240,
2021,2620,Village of Howard Water and Sewer Department,AB,Muni,6739,113,0,-70,6782,254,5977,567,4,44,0,153,0,37,0,6782,
2021,2630,Hudson Public Utilities,AB,Muni,9373,295,149,-18,9501,277,8478,771,38,69,0,81,21,43,0,9501,
2021,2640,City of Hurley Water Utility,D,Muni,850,0,12,0,838,9,635,116,11,14,0,24,0,33,4,838,
2021,2650,Hustisford Utilities,AB,Muni,523,0,0,0,523,8,415,49,9,7,0,11,0,26,6,523,
2021,2655,Hustler Municipal Water Utility,D,Muni,103,0,0,0,103,0,76,10,0,3,0,1,0,13,0,103,
2021,2660,Independence Municipal Water Utility,D,Muni,631,24,1,0,654,5,530,68,2,15,0,12,0,27,0,654,
2021,2670,Iola Municipal Water Utility,D,Muni,515,18,18,-8,507,1,416,63,0,12,0,14,0,2,0,507,
2021,2680,Town of Knight Municipal Water Utility,D,Muni,119,7,7,0,119,0,106,4,0,2,0,1,0,6,0,119,
2021,2690,Iron Ridge Municipal Water Utility,D,Muni,341,8,11,8,346,0,287,18,8,6,0,4,0,23,0,346,
2021,2700,Iron River Sanitary District No 1,D,Sani,347,0,0,0,347,0,261,70,1,8,0,7,0,0,0,347,
2021,2703,Ironton Water Utility,D,Muni,92,0,0,4,96,14,91,5,0,0,0,0,0,0,0,96,
2021,2720,Village of Jackson Water Utility,C,Muni,3452,277,192,0,3537,279,3288,91,42,17,0,53,0,5,41,3537,
2021,2740,Janesville Water Utility,AB,Muni,25173,2497,1737,-857,25076,438,22251,1681,69,153,0,309,0,613,0,25076,
2021,2750,Jefferson Water And Electric Department,AB,Muni,3379,20,239,0,3160,246,2680,278,1,48,0,59,0,84,2,3160,
2021,2770,Johnson Creek Water Utility,C,Muni,1311,88,90,101,1410,22,1228,106,16,25,0,29,0,6,0,1410,
2021,2780,Junction City Water Utility,D,Muni,198,0,0,0,198,0,150,23,0,9,0,5,0,5,0,198,
2021,2790,Juneau Utility Commission,C,Muni,1030,8,7,0,1031,124,757,74,10,26,0,16,0,121,22,1031,
2021,2800,Kaukauna Utilities,AB,Muni,8338,15,463,3,7893,382,6305,406,25,33,0,133,0,966,0,7893,
2021,2805,Kellnersville Water Utility,D,Muni,174,0,0,-3,171,1,117,9,0,2,0,3,0,37,0,171,
2021,2810,Kendall Municipal Water Utility,D,Muni,218,15,10,0,223,0,173,38,0,10,0,0,0,2,0,223,
2021,2820,Kenosha Water Utility,AB,Muni,31821,1602,1490,-20,31913,3302,27704,2158,84,193,0,1106,0,654,0,31913,
2021,2830,Kewaskum Municipal Water Utility,C,Muni,1708,51,26,0,1733,28,1565,116,11,28,0,13,0,0,0,1733,
2021,2840,Kewaunee Municipal Water Utility,C,Muni,1323,0,0,0,1323,16,1072,144,4,29,0,21,0,49,0,1323,
2021,2850,City of Kiel Utilities,C,Muni,1868,254,115,-1,2006,10,1657,158,18,24,0,10,0,139,0,2006,
2021,2860,Kieler Sanitary District #1,D,Sani,301,13,0,0,314,2,268,21,1,3,0,0,0,21,0,314,
2021,2870,Kimberly Municipal Water Utility,C,Muni,2821,207,60,0,2968,32,2628,163,11,20,0,47,0,94,0,2968,
2021,2880,Knapp Municipal Water And Sewer Utility,D,Muni,247,1,1,-10,237,11,209,8,9,7,0,1,0,3,0,237,
2021,2890,Kohler Municipal Water Utility,D,Muni,971,0,0,0,971,7,872,58,4,14,0,1,0,21,0,971,
2021,2901,Kronenwetter Water Utility,C,Muni,2421,117,73,18,2483,12,2298,68,7,5,0,71,0,34,0,2483,
2021,2920,La Crosse Water Utility,AB,Muni,16506,464,751,908,17127,408,13571,1448,115,202,0,780,210,790,0,17127,
2021,2940,Ladysmith Municipal Water Utility,C,Muni,1757,0,44,-38,1675,101,1217,225,33,84,0,17,0,99,0,1675,
2021,2960,La Farge Municipal Water And Sewer Utility,D,Muni,371,6,5,1,373,11,309,40,0,9,0,2,0,10,0,373,
2021,2973,Lake Como Sanitary District #1,C,Sani,1305,63,32,1,1337,437,1295,13,0,3,0,2,0,23,0,1337,
2021,2975,Village of Lake Delton Water Utility,C,Muni,1492,30,10,0,1512,369,981,410,1,30,0,66,0,24,0,1512,
2021,2980,Lake Geneva Utility Commission,AB,Muni,4709,268,157,92,4912,13,4150,440,36,46,0,148,0,92,0,4912,
2021,2985,Lakeland Sanitary District #1,C,Sani,1274,92,25,-2,1339,63,590,386,0,62,0,55,0,115,131,1339,
2021,3000,Lake Mills Light And Water Department,AB,Muni,3300,42,90,0,3252,137,2295,188,36,33,0,55,626,15,0,3252,
2021,3030,Lancaster Municipal Water Utility,C,Muni,2260,102,3,0,2359,18,1759,182,18,45,0,26,0,329,0,2359,
2021,3040,Land O Lakes Sanitary District No 1,D,Sani,206,0,1,-1,204,11,106,67,0,14,0,2,0,14,0,204,
2021,3045,Lannon Municipal Water Utility,D,Muni,201,180,0,0,381,0,365,13,0,3,0,0,0,0,0,381,
2021,3060,Laona Sanitary District No 1,D,Sani,438,0,4,-4,430,0,358,48,10,12,0,0,0,2,0,430,
2021,3080,La Valle Municipal Water Utility,D,Muni,226,0,24,0,202,3,160,16,0,11,0,0,0,14,0,202,
2021,3095,Town of Lawrence Water Utility,C,Muni,1440,76,0,0,1516,23,1340,62,13,5,0,62,0,34,0,1516,
2021,3120,Lena Municipal Water and Sewer Utility,D,Muni,281,3,7,-4,273,3,198,35,5,10,0,13,0,12,0,273,
2021,3125,Leroy Sanitary District No 1,D,Sani,129,0,0,0,129,0,113,7,0,0,0,3,0,6,0,129,
2021,3129,Liberty Grove Sanitary District No 1,D,Sani,180,35,32,4,187,0,165,21,0,0,0,1,0,0,0,187,
2021,3130,Linden Municipal Water Utility,D,Muni,235,0,2,0,233,3,201,9,1,12,0,0,0,8,0,233,
2021,3135,Linden Tn Of Sanitary Dist #1,D,Sani,76,0,0,0,76,20,61,0,0,0,0,0,0,15,0,76,
2021,3136,Lincoln Sanitary District #1,D,Sani,83,14,14,0,83,4,82,0,0,0,0,0,0,1,0,83,
2021,3140,Little Chute Municipal Water Department,AB,Muni,4927,2,9,-4,4916,563,4152,387,30,26,0,51,0,253,15,4916,
2021,3150,Livingston Municipal Water Utility,D,Muni,357,3,1,0,359,0,325,24,0,6,0,2,0,2,0,359,
2021,3160,Lodi Municipal Light And Water Utility,AB,Muni,1396,2,10,0,1388,30,1188,127,5,22,0,16,0,27,0,1388,
2021,3170,Loganville Municipal Water and Sewer Utility,D,Muni,148,10,10,-3,145,0,122,13,0,7,0,2,0,1,0,145,
2021,3180,Lomira Municipal Water Utility,D,Muni,1048,101,16,9,1142,9,862,67,12,13,0,12,14,162,0,1142,
2021,3190,Lone Rock Utilities,D,Muni,419,0,0,0,419,10,352,33,0,14,0,3,0,0,17,419,
2021,3200,Lowell Municipal Water And Sewer Utility,D,Muni,130,14,14,-12,118,14,108,5,0,2,0,2,0,1,0,118,
2021,3210,Loyal Municipal Water Utility,D,Muni,579,50,48,0,581,2,480,73,4,8,0,5,0,11,0,581,
2021,3220,Luck Municipal Water Utility,D,Muni,487,487,487,9,496,487,385,64,13,9,0,13,0,12,0,496,
2021,3240,Luxemburg Municipal Water Utility,D,Muni,1028,18,1,0,1045,19,861,110,12,19,0,26,0,17,0,1045,
2021,3250,Lyndon Station Municipal Water Utility,D,Muni,263,6,5,1,265,14,196,23,8,4,0,2,0,28,0,265,
2021,3280,Madison Water Utility,AB,Muni,70185,819,415,0,70589,620,58056,5047,54,480,0,4464,2024,454,0,70589,
2021,3295,Village of Maiden Rock Municipal Water Utility,D,Muni,114,0,0,0,114,0,65,13,0,0,0,0,0,36,0,114,
2021,3298,Maine Water Utility,D,Muni,90,1,0,0,91,1,60,14,0,5,0,6,0,5,0,91,
2021,3300,Manawa Municipal Water Utility,D,Muni,608,0,10,-3,595,0,453,62,19,15,0,13,0,27,0,595,
2021,3320,Manitowoc Public Utilities,AB,Muni,14423,799,880,3,14345,524,12508,905,134,67,0,267,0,356,99,14345,
2021,3340,Village of Maple Bluff Municipal Water Utility,D,Muni,615,31,45,0,601,0,538,6,0,6,0,0,0,29,22,601,
2021,3345,Maplewood Sanitary District No 1,D,Sani,53,0,2,0,51,1,43,5,0,0,0,0,0,3,0,51,
2021,3350,Village of Water Marathon and Sewer Utility,D,Muni,663,2,0,0,665,3,481,79,34,13,0,24,0,31,0,665,
2021,3360,Maribel Municipal Water and Sewer Utility,D,Muni,144,0,9,20,155,9,118,13,0,2,0,4,0,12,6,155,
2021,3370,Marinette Municipal Water Utility,AB,Muni,4630,4,33,0,4601,13,3892,531,85,66,0,27,0,0,0,4601,
2021,3380,Marion Municipal Water And Sewer Utility,D,Muni,678,0,9,0,669,5,463,58,13,19,0,15,0,41,57,669,
2021,3390,Markesan Municipal Water Plant,D,Muni,659,24,24,0,659,119,523,73,10,11,0,18,0,24,0,659,
2021,3410,Marshall Water And Sewer Utility,C,Muni,1209,106,71,-13,1231,101,1084,64,6,17,0,23,0,21,16,1231,
2021,3420,Marshfield Utilities,AB,Muni,8902,35,10,-3,8924,217,7552,839,50,56,0,72,0,351,0,8924,
2021,3430,Mary Hill Park Sanitary District,D,Sani,32,5,2,0,35,0,31,0,0,0,0,0,0,4,0,35,
2021,3440,Mattoon Municipal Water Utility,D,Muni,194,0,2,0,192,0,135,18,2,4,0,0,0,33,0,192,
2021,3450,City of Mauston Municipal Water Utility,C,Muni,1579,99,94,-3,1581,21,1226,176,19,40,0,60,0,60,0,1581,
2021,3460,Mayville Municipal Water Utility,C,Muni,2216,226,257,14,2199,27,1830,158,38,30,0,43,0,36,64,2199,
2021,3480,Mazomanie Water Utility,D,Muni,894,17,9,0,902,0,764,55,12,15,0,10,0,46,0,902,
2021,3490,Mcfarland Water and Sewer Utility,C,Muni,3662,100,99,6,3669,0,3161,219,0,26,0,58,0,200,0,3669,
2021,3520,Medford Water works,C,Muni,2124,63,40,-3,2144,16,1728,237,61,37,0,47,0,34,0,2144,
2021,3530,Mellen Municipal Water Utility,D,Muni,364,56,41,0,379,50,302,32,8,13,0,6,0,18,0,379,
2021,3540,Melrose Municipal Water Utility,D,Muni,255,10,10,0,255,0,222,28,0,1,0,0,0,4,0,255,
2021,3545,Melvina Municipal Water Utility,D,Muni,41,1,0,0,42,0,37,2,0,2,0,1,0,0,0,42,
2021,3550,Fox Crossing Utilities,AB,Muni,9426,386,537,0,9275,1029,8172,775,20,22,0,218,0,68,0,9275,
2021,3560,Menasha Electric and Water Utilities,AB,Muni,5217,512,616,-140,4973,512,4701,168,27,40,0,19,0,16,0,4973,
2021,3580,Village of Menomonee Falls Water Utility,AB,Muni,17697,944,290,-334,18017,373,15683,986,250,64,0,247,0,787,0,18017,
2021,3590,City of Menomonie Water Department,AB,Muni,6477,2,88,0,6391,115,4508,563,36,165,0,141,0,920,58,6391,
2021,3595,Mequon Municipal Water Utility,AB,Muni,4989,338,564,0,4763,28,4240,318,0,10,0,45,87,63,0,4763,
2021,3600,Mercer Sanitary District Number One,D,Sani,516,215,361,0,370,0,275,69,5,16,0,0,0,5,0,370,
2021,3610,Merrill Water Utility,C,Muni,4107,374,401,6,4086,490,3366,375,57,55,0,41,0,192,0,4086,
2021,3620,Merrillan Municipal Electric and Water Utility,C,Muni,242,16,11,-3,244,0,205,20,0,4,0,7,0,8,0,244,
2021,3630,Merrimac Municipal Water Utility,D,Muni,300,8,0,0,308,6,260,11,0,11,0,2,0,24,0,308,
2021,3640,Middleton Municipal Water Utility,AB,Muni,6620,157,89,0,6688,264,5225,677,72,50,0,215,0,88,346,6688,
2021,3675,Village of Milladore Water Utility,D,Muni,122,10,10,0,122,0,108,11,0,3,0,0,0,0,0,122,
2021,3680,Village of Milltown Water Utility,D,Muni,466,0,0,0,466,1,374,55,3,8,0,17,0,9,0,466,
2021,3700,City of Milton Municipal Water Utility,C,Muni,2718,299,294,0,2723,12,2204,191,39,41,0,34,0,214,0,2723,
2021,3720,Milwaukee Water Works,AB,Muni,175011,8673,8955,173,174902,11846,137373,12537,1291,919,0,9240,0,13505,0,174902,
2021,3730,Town of Farmington Sanitary District,D,Sani,145,0,0,-1,144,1,117,13,1,11,0,0,0,0,0,144,
2021,3740,Mineral Point Municipal Water Utility,C,Muni,1346,145,138,-1,1352,0,1120,194,5,16,0,14,0,3,0,1352,
2021,3760,Village of Minong Water Utility,D,Muni,398,6,0,0,404,2,227,61,3,10,0,7,0,78,18,404,
2021,3770,Mishicot Water Utility and Sewer Department,D,Muni,868,6,3,-25,846,29,539,75,0,17,0,12,0,18,185,846,
